pair_ID	topics_euclidean_dist	topic0	topic1	topic2	topic3	topic4	topic5	topic6	topic7	topic8	topic9	topic10	topic11	topic12	topic13	topic14	topic15	topic16	topic17	topic18	topic19	topic20	topic21	topic22	topic23	topic24	ttopics_euclidean_dist	ttopic0	ttopic1	ttopic2	ttopic3	ttopic4	ttopic5	ttopic6	ttopic7	ttopic8	ttopic9	ttopic10	ttopic11	ttopic12	ttopic13	ttopic14	ttopic15	ttopic16	ttopic17	ttopic18	ttopic19	ttopic20	ttopic21	ttopic22	ttopic23	ttopic24
3898	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3899	0.081650	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.080000	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.081650	0.003333	0.003333	0.080000	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333
3901	1.003328	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.670000	0.003333	0.003333	0.003333	0.003333	0.746667	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.854700	0.003333	0.003333	0.670000	0.003333	0.422145	0.321188	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333
3904	0.326764	0.000000	0.000000	0.000000	0.000000	0.235022	0.000000	0.000000	0.000000	0.000000	0.000000	0.227022	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.592222	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.414745	0.000000	0.422745	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3905	0.222328	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.165847	0.000000	0.000000	0.148069	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166018	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110829	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.123607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3908	1.010326	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.808000	0.000000	0.354516	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.492151	0.000000	0.000000	0.000000	1.006219	0.000000	0.000000	0.398940	0.000000	0.000000	0.000000	0.000000	0.000000	0.447726	0.808000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3912	0.566023	0.186889	0.000000	0.459430	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.272541	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3914	0.265581	0.167463	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.206130	0.000000	0.000000	0.000000	0.000000	0.000000	0.330728	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.253978	0.000000	0.189038	0.000000	0.000000	0.000000	0.000000	0.095607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3915	0.032000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.407383	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.326891	0.000000	0.235373	0.000000	0.000000	0.000000	0.000000	0.060851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3917	0.716793	0.539501	0.010000	0.469501	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.969559	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.317011	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000	0.509655	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3920	0.693850	0.508084	0.010000	0.470084	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.977682	0.010000	0.000000	0.000000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.225294	0.760000	0.010000	0.010000	0.010000	0.570706	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3921	0.057908	0.028503	0.000000	0.000000	0.050407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.263124	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.193976	0.000000	0.177785	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3924	0.016000	0.000000	0.000000	0.000000	0.016000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.111471	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.070782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.086115
3929	0.444904	0.326121	0.000000	0.000000	0.070043	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294412	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.921610	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.162534	0.000000	0.000000	0.668878	0.562903	0.177789	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.164563
3930	0.447020	0.297880	0.000000	0.000000	0.333309	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.092530	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.862857	0.589770	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.318230
3934	0.067112	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.048000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.064685	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.002675	0.010000	0.010000	0.010000	0.043325	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3935	0.067112	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.048000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.059847	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.033576	0.010000	0.010000	0.010000	0.012424	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3936	0.261239	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.157122	0.010000	0.010000	0.203122	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.068586	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.048000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3938	0.260853	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.157120	0.010000	0.010000	0.203120	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.398378	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.260001	0.010000	0.010000	0.010000	0.298001	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3939	0.579404	0.000000	0.010000	0.010000	0.010000	0.207622	0.010000	0.454112	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.290490	0.010000	0.010000	0.010000	0.010000	0.010000	0.521094	0.010000	0.010000	0.010000	0.010000	0.429007	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.260001	0.010000	0.010000	0.010000	0.133007	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3940	0.067853	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.048000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.329798	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.252574	0.010000	0.010000	0.010000	0.206574	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3942	0.014142	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.010000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.353555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.250001	0.000000	0.000000	0.000000	0.250001	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3943	0.382964	0.000000	0.000000	0.000000	0.000000	0.000000	0.162615	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.294925	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182311	0.000000	0.000000	0.192067	0.000000	0.000000	0.000000	0.116210	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152771	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.006772
3947	0.327764	0.000000	0.000000	0.235074	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.228407	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.277618	0.221300	0.000000	0.000000	0.157639	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.056994
3948	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.032000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.279118	0.000000	0.000000	0.000000	0.103666	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.219217	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138217
3949	0.386493	0.000000	0.000000	0.000000	0.000000	0.000000	0.165528	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.297872	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.182344	0.000000	0.000000	0.219390	0.000000	0.000000	0.000000	0.042230	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.152782	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.151678
3951	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.224085	0.000000	0.000000	0.000000	0.158452	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.158452
3955	0.010667	0.000000	0.010667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.166623	0.000000	0.000000	0.124925	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.110259	0.000000	0.000000	0.000000	0.000000	0.000000
3956	0.416184	0.000000	0.344851	0.000000	0.000000	0.000000	0.000000	0.000000	0.187520	0.000000	0.138283	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030476	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.030476	0.000000	0.000000	0.000000	0.000000	0.000000
3957	1.011049	0.000000	0.798125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138460	0.000000	0.000000	0.109875	0.000000	0.000000	0.163886	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.571939	0.000000	1.099791	0.000000	0.000000	0.347350	0.000000	0.000000	0.000000	0.000000	0.521221	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.904000	0.000000	0.000000	0.000000	0.000000	0.000000
3958	1.091061	0.000000	0.904000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.138469	0.000000	0.000000	0.000000	0.000000	0.000000	0.163812	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.572006	0.000000	0.978971	0.000000	0.000000	0.232484	0.000000	0.000000	0.000000	0.000000	0.522590	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.794503	0.000000	0.000000	0.000000	0.000000	0.000000
3961	1.034002	0.000000	0.893333	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.148499	0.000000	0.000000	0.000000	0.000000	0.000000	0.334142	0.000000	0.000000	0.000000	0.370692	0.000000	0.000000	0.000000	0.000000	0.000000	1.077579	0.000000	0.000000	0.000000	0.000000	0.374811	0.000000	0.000000	0.471856	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.893333	0.000000	0.000000	0.000000	0.000000	0.000000
3970	0.877987	0.000000	0.000000	0.000000	0.000000	0.000000	0.558156	0.000000	0.000000	0.000000	0.581077	0.257844	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.234923	0.000000	0.000000	0.000000	0.000000	0.000000	0.498361	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.209506	0.000000	0.000000	0.000000	0.000000	0.208000	0.000000	0.401506	0.000000	0.000000	0.000000
3972	0.318050	0.003333	0.003333	0.003333	0.182982	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.259649	0.003333	0.003333	0.003333	0.003333	0.003333	0.275882	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.086666	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.246667	0.086667	0.003333	0.003333	0.003333
3973	0.081650	0.003333	0.003333	0.003333	0.080000	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.169591	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.074730	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.003333	0.151397	0.003333	0.003333	0.003333
3976	0.942809	0.000000	0.000000	0.000000	0.666667	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.666667	0.000000	0.000000	0.000000	0.000000	0.666940	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.333331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.319823	0.000000	0.000000	0.333336	0.346844	0.000000	0.000000
3980	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.471314	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.333331	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.333208	0.000000	0.000000	0.000123	0.000000	0.000000	0.000000
3985	1.060660	0.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.060660	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.750000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.750000	0.000000	0.000000	0.000000
3986	1.102998	0.760000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.798000	0.010000	0.010000	0.010000	0.010000	0.010000	0.000000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	1.103043	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.798000	0.010000	0.010000	0.010000
3987	1.103043	0.798000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	1.103043	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.798000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.760000	0.010000	0.010000	0.010000
3990	0.336953	0.000000	0.010000	0.010000	0.257819	0.010000	0.010000	0.010000	0.211819	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.068586	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.048000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000	0.010000
3992	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.005644	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.003991	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3993	0.022857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.022857	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.102686	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.082731	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.060827	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
3994	0.419589	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.316707	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.144979	0.000000	0.233951	0.000000	0.000000	0.000000	0.235000	0.000000	0.000000	0.000000	0.123467	0.000000	0.136861	0.000000	0.000000	0.000000	0.124498	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.075830	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
