@relation 'semeval_preprocessed'
@attribute 'pair_ID' integer
@attribute 'lex_count_sw_s1' numeric
@attribute 'lex_count_sw_s2' numeric
@attribute 'lex_count_sw_dif' numeric
@attribute 'JCN_sum_max' numeric
@attribute 'lex_overlap_rem_0sw' numeric
@attribute 'lex_overlap_rem_1sw' numeric
@attribute 'lex_overlap_rem_2sw' numeric
@attribute 'lex_overlap_rem_3sw' numeric
@attribute 'syn_count_dif_NPs' numeric
@attribute 'syn_count_dif_VPs' numeric
@attribute 'syn_count_dif_PPs' numeric
@attribute 'relatedness_groundtruth' numeric

@data
5736,2,2,0,0.212,0.4,0.25,0.25,0.25,0,0,0,1.0
5737,2,2,0,0.218,0.5,0.333,0.333,0.333,0,0,0,1.1
5739,2,2,0,0.208,0.5,0.333,0.333,0.333,0,0,0,1.2
5740,2,2,0,0.212,0.5,0.333,0.333,0.333,0,0,0,1.1
5741,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.7
5742,5,4,1,1000,0.857,0.833,0.833,0.833,0,0,0,3.85
5744,4,5,1,1000,0.778,0.75,0.75,0.75,1,1,0,3.5
5749,4,4,0,1000,0.714,0.667,0.667,0.667,0,0,0,2.1
5750,5,5,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.2
5751,5,6,1,1000,0.8,0.778,0.778,0.778,1,1,0,3.6
5752,4,4,0,1000,0.833,0.833,0.833,0.833,0,0,0,4.4
5753,4,5,1,1000,0.75,0.75,0.75,0.75,1,1,0,2.8
5755,5,5,0,1000,0.5,0.5,0.5,0.5,0,1,0,1.7
5756,5,4,1,0.225,0.375,0.429,0.429,0.429,1,0,0,1.0
5758,5,4,1,1000,0.5,0.571,0.571,0.571,1,0,0,1.9
5761,4,4,0,1000,1,1,1,1,0,0,0,4.5
5762,2,2,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.8
5764,4,2,2,1000,0.5,0.4,0.4,0.4,0,0,1,1.1
5765,2,4,2,1000,0.5,0.4,0.4,0.4,0,0,1,1.8
5768,4,2,2,1000,0.5,0.4,0.4,0.4,0,0,1,1.6
5770,5,3,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.8
5772,3,3,0,1000,0.857,0.833,0.833,0.8,0,0,0,4.5
5773,3,4,1,1000,0.75,0.75,0.75,0.714,1,1,0,3.5
5776,3,5,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.6
5777,3,4,1,1000,0.714,0.667,0.667,0.8,0,0,0,2.6
5779,4,4,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.4
5781,4,4,0,1000,0.714,0.667,0.667,0.667,0,0,0,4.4
5787,4,4,0,0.226,0.286,0.167,0.167,0.167,0,0,0,1.0
5788,5,3,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.9
5791,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,3.6
5792,3,5,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.8
5794,3,5,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.4
5797,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,4.3
5801,5,3,2,1000,0.429,0.333,0.333,0.333,0,0,1,2.3
5810,3,4,1,1000,0.5,0.4,0.4,0.4,0,0,1,1.1
5811,4,3,1,1000,0.5,0.4,0.4,0.4,0,0,1,1.6
5812,4,3,1,1000,0.5,0.4,0.4,0.4,0,0,1,1.8
5813,4,3,1,0.331,0.333,0.2,0.2,0.2,0,0,1,1.0
5815,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.8
5816,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,3.5
5819,3,3,0,1000,0.5,0.4,0.4,0.4,0,0,1,1.4
5820,5,3,2,1000,0.375,0.286,0.286,0.286,1,1,1,1.3
5821,3,4,1,1000,0.5,0.4,0.4,0.4,0,0,1,1.1
5822,3,4,1,0.269,0.333,0.2,0.2,0.2,0,0,1,1.1
5823,3,4,1,1000,0.5,0.4,0.4,0.4,0,0,1,1.5
5824,5,3,2,1000,0.571,0.5,0.5,0.5,0,0,1,4.8
5825,3,3,0,1000,0.8,0.75,0.75,0.75,0,0,0,4.0
5828,5,3,2,1000,0.429,0.333,0.333,0.333,0,0,1,3.4
5829,3,4,1,1000,0.667,0.6,0.6,0.6,0,0,0,3.1
5834,4,5,1,1000,0.75,0.714,0.714,0.714,1,0,0,4.0
5835,3,5,2,1000,0.571,0.5,0.5,0.5,0,0,1,5.0
5839,3,4,1,1000,0.5,0.4,0.4,0.4,0,0,1,1.4
5841,4,3,1,1000,0.5,0.4,0.4,0.4,0,0,1,1.7
5842,3,3,0,1000,0.8,0.8,0.8,0.8,0,0,0,4.4
5845,4,3,1,1000,0.714,0.714,0.714,0.714,1,1,0,4.2
5846,3,3,0,1000,0.8,0.8,0.8,0.8,0,0,0,4.5
5847,3,4,1,1000,0.714,0.714,0.714,0.714,1,1,0,3.1
5848,3,3,0,1000,0.8,0.8,0.8,0.8,0,0,0,4.4
5851,3,5,2,1000,0.556,0.5,0.5,0.5,0,0,1,4.8
5852,3,3,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.0
5853,4,4,0,1000,0.857,0.857,0.857,0.857,0,0,0,4.5
5855,3,4,1,1000,0.429,0.429,0.429,0.429,0,0,0,3.6
5857,4,5,1,1000,0.333,0.375,0.375,0.375,0,0,1,4.0
5859,3,4,1,1000,0.571,0.571,0.571,0.571,0,0,0,4.2
5860,3,3,0,1000,0.833,0.833,0.833,0.833,0,0,0,4.5
5861,4,3,1,1000,0.857,0.857,0.857,0.857,0,0,0,3.9
5864,7,3,4,1000,0.455,0.455,0.455,0.455,2,0,2,4.5
5865,7,3,4,0.21,0.364,0.4,0.4,0.4,2,0,2,3.1
5867,4,7,3,1000,0.455,0.5,0.5,0.5,2,0,2,3.6
5874,3,2,1,1000,0.5,0.5,0.5,0.6,0,0,0,4.4
5875,3,2,1,1000,0.714,0.833,0.833,0.8,0,0,0,5.0
5876,3,2,1,1000,0.333,0.333,0.333,0.4,0,0,0,3.3
5879,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,3.835
5882,4,4,0,1000,0.625,0.571,0.571,0.571,1,0,0,3.9
5883,4,4,0,1000,0.571,0.5,0.5,0.5,0,0,1,3.6
5885,4,4,0,1000,0.625,0.571,0.571,0.571,1,0,0,4.0
5886,4,4,0,1000,0.625,0.571,0.571,0.571,1,0,0,4.4
5887,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.2
5890,3,3,0,1000,0.667,0.6,0.6,0.6,0,0,0,3.685
5894,4,3,1,0.211,0.286,0.167,0.167,0.167,0,0,1,1.0
5895,4,3,1,0.216,0.286,0.167,0.167,0.167,0,0,1,1.0
5898,8,6,2,1000,0.727,0.7,0.7,0.7,1,0,0,4.5
5899,8,9,1,1000,0.917,0.909,0.909,0.909,0,0,1,4.4
5900,8,6,2,1000,0.462,0.417,0.417,0.455,1,0,0,4.1
5901,9,8,1,1000,0.692,0.667,0.667,0.727,0,0,1,4.4
5902,8,8,0,1000,0.818,0.8,0.8,0.8,0,0,0,4.3
5905,6,4,2,1000,0.556,0.5,0.5,0.5,0,0,1,4.815
5906,5,4,1,1000,0.778,0.75,0.75,0.75,1,1,0,4.0
5907,3,3,0,1000,0.8,0.8,0.8,0.8,0,0,0,4.1
5911,6,3,3,1000,0.111,0.125,0.125,0.125,1,0,2,3.3
5918,3,4,1,0.384,0.143,0,0,0,0,0,1,1.0
5919,3,3,0,0.436,0.167,0.167,0.167,0.167,1,1,0,1.0
5922,2,3,1,0.384,0.4,0.25,0.25,0.25,0,0,0,1.0
5923,2,2,0,1000,0.6,0.6,0.6,0.6,1,0,0,3.9
5928,2,2,0,1000,0,0,0,0,1,0,0,1.4
5931,2,2,0,1000,0,0,0,0,1,0,0,2.0
5936,4,4,0,1000,0.429,0.333,0.333,0.333,0,0,0,4.3
5937,4,4,0,1000,0.571,0.5,0.5,0.5,0,0,0,3.6
5941,8,10,2,1000,0.8,0.786,0.786,0.786,1,1,0,4.7
5943,16,14,2,1000,0.833,0.824,0.824,0.824,1,1,0,5.0
5944,14,10,4,1000,0.588,0.562,0.562,0.562,1,0,2,2.7
5947,8,10,2,1000,0.4,0.357,0.357,0.357,1,0,1,3.0
5948,8,11,3,1000,0.5,0.467,0.467,0.467,2,0,1,2.9
5952,3,3,0,1000,0.833,0.8,0.8,0.8,0,0,0,5.0
5956,3,4,1,1000,0.5,0.429,0.429,0.429,1,0,1,4.1
5960,4,3,1,1000,0.571,0.5,0.5,0.5,1,0,1,3.4
5964,5,3,2,1000,0.6,0.556,0.556,0.556,2,1,0,4.9
5965,3,4,1,1000,0.778,0.75,0.75,0.75,1,1,0,3.7
5966,5,6,1,1000,0.2,0.111,0.111,0.111,0,1,2,1.5
5968,6,3,3,0.298,0.091,0,0,0,2,0,2,1.1
5970,3,6,3,0.298,0.1,0,0,0,1,0,1,1.8
5975,12,11,1,1000,0.824,0.812,0.812,0.812,1,1,1,4.8
5976,11,13,2,1000,0.938,0.933,0.933,0.933,0,0,0,3.6
5977,12,6,6,1000,0.412,0.375,0.375,0.375,3,2,2,3.9
5978,6,13,7,1000,0.438,0.4,0.4,0.4,2,1,1,2.5
5979,6,11,5,1000,0.4,0.357,0.357,0.357,2,1,1,3.1
5982,6,11,5,1000,0.467,0.429,0.429,0.429,2,1,1,4.1
5983,3,6,3,1000,0.636,0.6,0.6,0.6,1,1,0,4.9
5986,5,4,1,1000,0.7,0.667,0.667,0.667,0,0,0,3.6
5987,4,4,0,1000,0.6,0.556,0.556,0.556,0,0,0,2.9
5988,4,3,1,1000,0.444,0.5,0.5,0.5,0,0,0,3.5
5989,3,5,2,1000,0.5,0.444,0.444,0.444,0,0,0,4.1
5990,4,3,1,0.174,0.5,0.444,0.444,0.444,0,0,0,2.2
5991,4,6,2,1000,0.364,0.3,0.3,0.3,1,1,0,4.2
5992,4,4,0,1000,0.5,0.444,0.444,0.444,0,0,0,2.9
5996,5,6,1,1000,0.889,0.875,0.875,0.875,0,0,0,4.9
6000,5,4,1,1000,0.667,0.625,0.625,0.625,1,0,1,3.915
6006,8,9,1,1000,0.769,0.75,0.75,0.75,0,0,1,4.9
6007,8,9,1,1000,0.857,0.846,0.846,0.846,0,0,0,3.7
6014,8,7,1,1000,0.857,0.846,0.846,0.846,0,0,0,5.0
6015,7,4,3,1000,0.417,0.364,0.364,0.364,1,1,1,2.8
6017,7,7,0,1000,0.917,0.909,0.909,0.909,0,0,0,4.9
6020,7,6,1,1000,0.417,0.364,0.364,0.364,1,1,2,3.0
6022,7,4,3,1000,0.273,0.2,0.2,0.2,0,1,0,2.4
6027,7,9,2,1000,0.846,0.833,0.833,0.818,0,0,1,4.9
6028,8,7,1,1000,0.769,0.75,0.75,0.727,0,0,1,3.1
6029,3,9,6,1000,0.308,0.25,0.25,0.273,2,0,3,2.9
6030,3,8,5,1000,0.231,0.167,0.167,0.182,2,0,3,2.5
6032,4,7,3,1000,0.364,0.3,0.3,0.333,1,1,2,3.3
6035,9,11,2,1000,0.929,0.929,0.929,0.929,0,0,0,4.5
6037,4,5,1,1000,0.778,0.778,0.778,0.778,1,1,0,4.0
6038,4,4,0,1000,0.5,0.429,0.429,0.429,1,0,0,3.5
6041,9,4,5,1000,0.154,0.154,0.154,0.154,0,1,1,2.0
6044,9,4,5,1000,0.308,0.308,0.308,0.308,1,1,1,3.5
6045,4,6,2,1000,0.667,0.625,0.625,0.625,0,0,1,4.4
6050,4,6,2,1000,0.3,0.222,0.222,0.222,1,1,1,1.6
6051,6,11,5,1000,0.25,0.2,0.2,0.2,4,2,0,2.7
6052,3,11,8,1000,0.25,0.2,0.2,0.2,4,2,2,1.9
6053,4,11,7,1000,0.25,0.2,0.2,0.2,4,2,1,2.4
6054,5,5,0,1000,0.909,0.909,0.909,0.909,0,0,0,4.8
6056,5,5,0,1000,0.778,0.75,0.75,0.75,0,0,0,4.8
6060,5,5,0,0.146,0.182,0.182,0.182,0.182,1,0,0,2.5
6061,5,5,0,0.146,0.2,0.2,0.2,0.2,1,0,0,2.4
6065,7,7,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.9
6068,7,3,4,0.467,0.154,0.083,0.083,0.083,2,0,2,3.4
6072,7,4,3,0.467,0.167,0.091,0.091,0.091,2,0,2,2.735
6075,7,6,1,1000,0.636,0.6,0.6,0.6,0,0,0,3.5
6077,6,7,1,1000,0.846,0.833,0.833,0.833,1,1,0,3.7
6080,7,6,1,1000,0.727,0.7,0.7,0.7,0,1,1,4.3
6082,7,6,1,1000,0.727,0.7,0.7,0.7,0,1,1,4.3
6083,6,6,0,1000,0.9,1,1,1,0,0,0,4.9
6084,6,6,0,1000,0.818,0.8,0.8,0.8,0,0,0,3.9
6085,4,4,0,1000,0.889,0.889,0.889,0.889,0,0,0,4.8
6086,4,5,1,1000,0.9,0.9,0.9,0.9,0,0,0,3.7
6088,5,6,1,1000,0.5,0.5,0.5,0.5,1,0,0,3.6
6092,5,5,0,1000,0.778,0.75,0.75,0.75,0,0,0,4.5
6093,5,5,0,1000,0.667,0.625,0.625,0.625,0,0,0,4.5
6095,6,5,1,1000,0.818,0.8,0.8,0.8,1,1,0,4.6
6096,7,5,2,1000,0.4,0.333,0.333,0.333,1,1,0,4.6
6098,5,5,0,1000,0.556,0.5,0.5,0.5,0,0,0,4.4
6099,5,5,0,1000,0.444,0.375,0.375,0.375,0,0,0,3.2
6101,5,5,0,1000,0.9,0.9,0.9,0.9,0,0,0,4.8
6103,5,5,0,1000,0.8,0.778,0.778,0.778,1,0,0,3.4
6104,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.3
6105,7,6,1,1000,0.833,0.818,0.818,0.818,1,1,0,3.7
6106,6,5,1,1000,0.9,0.889,0.889,0.889,0,0,0,3.3
6108,5,7,2,1000,0.417,0.364,0.364,0.364,2,1,1,3.1
6109,5,5,0,1000,0.5,0.444,0.444,0.444,1,0,1,2.6
6112,6,5,1,1000,0.3,0.222,0.222,0.222,0,0,1,3.3
6117,6,6,0,1000,0.818,0.8,0.8,0.8,0,0,0,4.1
6120,9,6,3,1000,0.643,0.615,0.615,0.615,2,1,0,4.1
6122,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,3.4
6123,4,4,0,1000,0.9,0.889,0.889,0.889,0,0,0,4.6
6127,8,4,4,1000,0.467,0.429,0.429,0.429,1,1,0,4.0
6128,4,6,2,1000,0.538,0.5,0.5,0.5,1,0,0,3.4
6133,4,7,3,1000,0.5,0.455,0.455,0.455,1,0,0,3.1
6135,7,8,1,1000,0.867,0.857,0.857,0.857,1,1,1,4.7
6136,7,7,0,1000,0.867,0.857,0.857,0.857,1,1,0,4.0
6137,7,8,1,1000,0.4,0.357,0.357,0.357,1,2,1,3.4
6144,3,4,1,1000,0.714,0.714,0.714,0.714,0,0,0,3.5
6145,6,7,1,1000,0.818,0.818,0.818,0.818,0,0,1,5.0
6147,7,4,3,1000,0.364,0.364,0.364,0.364,1,1,1,3.3
6150,3,6,3,1000,0.4,0.4,0.4,0.4,1,1,0,3.4
6152,8,7,1,1000,0.933,0.929,0.929,0.929,0,0,0,4.6
6154,5,5,0,1000,0.9,0.889,0.889,0.889,0,0,0,5.0
6155,6,5,1,1000,0.818,0.8,0.8,0.8,0,0,0,3.3
6157,7,6,1,0.297,0.214,0.154,0.154,0.154,0,1,0,1.7
6159,5,5,0,0.217,0.2,0.111,0.111,0.111,2,1,1,1.3
6160,7,5,2,0.283,0.214,0.154,0.154,0.154,0,1,0,1.8
6161,5,7,2,1000,0.75,0.727,0.727,0.727,1,0,1,4.9
6164,5,6,1,1000,0.9,0.9,0.9,0.9,0,0,0,3.6
6169,5,5,0,1000,0.7,0.778,0.778,0.778,1,0,1,4.4
6170,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.6
6171,6,7,1,1000,0.833,0.818,0.818,0.818,1,0,0,3.2
6174,4,3,1,1000,0.714,0.667,0.667,0.667,0,0,0,3.8
6175,3,4,1,1000,0.5,0.4,0.4,0.4,0,0,1,2.4
6176,5,6,1,0.135,0.2,0.111,0.111,0.111,1,0,1,3.6
6178,4,6,2,0.331,0.2,0.111,0.111,0.111,1,0,1,3.0
6179,6,3,3,0.135,0.182,0.1,0.1,0.1,1,0,2,3.5
6180,3,7,4,0.184,0.167,0.091,0.091,0.091,2,0,2,2.2
6183,4,4,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.5
6185,12,10,2,1000,0.938,0.933,0.933,0.933,2,1,0,5.0
6186,10,10,0,1000,0.875,0.867,0.867,0.867,0,1,1,3.9
6187,12,4,8,1000,0.312,0.267,0.267,0.267,5,2,2,3.3
6188,10,4,6,1000,0.312,0.267,0.267,0.267,3,0,3,2.7
6191,10,4,6,1000,0.333,0.286,0.286,0.286,3,1,2,3.2
6193,6,8,2,0.182,0.5,0.5,0.5,0.5,1,0,0,3.2
6194,4,4,0,1000,0.875,0.875,0.875,0.875,0,0,0,4.9
6195,5,4,1,1000,0.778,0.75,0.75,0.75,0,0,1,3.7
6197,5,6,1,1000,0.222,0.25,0.25,0.25,1,1,2,2.1
6198,4,6,2,1000,0.222,0.222,0.222,0.222,1,1,1,2.4
6199,8,4,4,0.324,0,0,0,0,2,1,1,1.8
6200,4,6,2,1000,0.25,0.25,0.25,0.25,1,1,1,2.4
6202,8,4,4,1000,0.333,0.273,0.273,0.273,3,0,3,3.1
6205,2,3,1,0.099,0.667,0.667,0.667,0.667,1,0,0,4.0
6206,5,8,3,1000,0.167,0.091,0.091,0.091,3,0,2,3.2
6208,2,10,8,1000,0.143,0.077,0.077,0.077,4,0,4,2.3
6209,4,2,2,1000,0.286,0.167,0.167,0.167,1,0,0,3.0
6211,2,8,6,1000,0.167,0.091,0.091,0.091,4,0,3,3.1
6212,9,8,1,1000,0.786,0.769,0.769,0.769,0,0,0,4.3
6214,8,8,0,1000,0.9,0.889,0.889,0.889,0,0,0,4.6
6215,9,8,1,1000,0.833,0.818,0.818,0.818,1,0,0,3.2
6218,9,8,1,1000,0.714,0.692,0.692,0.692,1,0,1,4.5
6224,7,6,1,1000,0.923,0.923,0.923,0.923,0,0,0,3.5
6225,7,10,3,1000,0.286,0.286,0.286,0.286,0,1,2,3.4
6232,5,7,2,1000,0.818,0.8,0.8,0.8,1,0,1,4.5
6233,6,5,1,1000,0.636,0.6,0.6,0.6,1,0,1,3.9
6234,5,7,2,1000,0.273,0.3,0.3,0.3,1,0,0,3.8
6236,5,5,0,1000,0.333,0.333,0.333,0.333,0,0,1,4.1
6239,6,4,2,1000,0.667,0.625,0.571,0.571,2,1,0,4.9
6241,6,7,1,1000,0.929,0.929,0.929,0.929,1,1,0,5.0
6242,4,6,2,1000,0.357,0.308,0.308,0.308,1,2,0,3.0
6243,7,4,3,1000,0.214,0.214,0.214,0.214,0,1,0,2.9
6246,3,6,3,1000,0.214,0.154,0.154,0.154,2,2,1,2.5
6248,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.8
6249,5,4,1,1000,0.889,0.875,0.875,0.875,0,0,0,3.5
6250,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.6
6253,4,4,0,1000,0.5,0.429,0.429,0.429,0,0,0,4.1
6258,4,4,0,1000,0.5,0.429,0.429,0.429,0,0,0,4.2
6259,4,6,2,1000,0.818,0.818,0.818,0.818,1,1,0,4.9
6263,4,5,1,1000,0.7,0.7,0.7,0.7,0,1,0,4.4
6266,6,5,1,1000,0.6,0.6,0.6,0.6,1,0,0,3.5
6267,6,4,2,1000,0.7,0.7,0.7,0.7,0,1,0,4.3
6272,6,9,3,1000,0.417,0.364,0.364,0.364,1,1,0,3.3
6278,6,8,2,1000,0.692,0.667,0.667,0.667,0,0,0,3.6
6286,9,4,5,1000,0.571,0.538,0.538,0.538,1,1,2,4.8
6288,6,4,2,1000,0.909,0.909,0.909,0.909,2,1,0,4.8
6290,5,4,1,1000,0.556,0.5,0.5,0.5,1,0,1,4.8
6291,5,6,1,1000,0.818,0.8,0.8,0.8,1,1,0,4.4
6292,4,4,0,1000,0.2,0.2,0.2,0.2,0,0,1,3.6
6293,6,4,2,1000,0.091,0.1,0.1,0.1,2,1,2,3.7
6295,5,7,2,1000,0.091,0.091,0.091,0.091,1,1,2,3.5
6297,4,4,0,1000,0.889,0.875,0.875,0.875,1,0,0,5.0
6299,6,8,2,1000,0.727,0.7,0.7,0.7,1,1,0,4.8
6300,6,5,1,1000,0.7,0.667,0.667,0.667,0,0,0,3.8
6301,8,4,4,1000,0.455,0.4,0.4,0.4,2,1,1,1.8
6302,5,4,1,1000,0.3,0.222,0.222,0.222,1,0,1,2.835
6305,6,4,2,1000,0.5,0.444,0.444,0.444,1,0,1,3.0
6306,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,5.0
6307,6,7,1,1000,0.833,0.818,0.818,0.818,1,1,0,4.3
6308,3,3,0,1000,0.857,0.833,0.833,0.833,0,0,0,4.9
6309,3,4,1,1000,0.75,0.75,0.75,0.75,1,1,0,3.7
6310,6,3,3,0.535,0.2,0.111,0.111,0.111,1,0,1,3.0
6311,4,6,2,1000,0.2,0.222,0.222,0.222,0,1,1,2.7
6313,3,7,4,1000,0.25,0.182,0.182,0.182,2,1,1,2.1
6316,5,5,0,1000,0.9,0.889,0.889,0.889,0,0,0,3.5
6317,4,6,2,1000,0.667,0.625,0.625,0.625,2,1,0,4.9
6318,4,4,0,1000,0.75,0.714,0.714,0.714,0,0,0,3.7
6319,5,6,1,1000,0.4,0.333,0.333,0.333,1,1,1,3.8
6321,6,4,2,1000,0.455,0.4,0.4,0.4,1,0,1,3.0
6326,6,7,1,1000,0.818,0.8,0.8,0.8,0,0,1,3.9
6327,8,8,0,1000,1,1,1,1,0,0,0,4.9
6333,8,7,1,1000,0.5,0.455,0.455,0.455,1,1,2,3.2
6334,6,8,2,1000,0.5,0.455,0.455,0.455,1,1,3,3.8
6335,4,3,1,1000,0.818,0.8,0.8,0.8,0,0,0,4.9
6336,3,5,2,1000,0.769,0.75,0.75,0.75,0,1,0,3.6
6337,3,3,0,1000,1,1,1,1,0,0,0,3.3
6338,9,11,2,1000,0.938,0.933,0.933,0.933,1,0,1,4.5
6342,4,9,5,1000,0.533,0.5,0.5,0.5,1,0,1,4.2
6345,9,3,6,1000,0.533,0.5,0.5,0.5,1,0,1,4.4
6346,7,5,2,1000,0.727,0.7,0.7,0.7,2,1,0,4.9
6347,6,5,1,1000,0.818,0.8,0.8,0.8,0,0,1,3.7
6348,5,5,0,1000,1,1,1,1,0,0,0,4.9
6349,5,6,1,1000,0.833,0.818,0.818,0.818,1,1,0,3.7
6350,5,5,0,1000,0.6,0.556,0.556,0.556,0,0,0,3.8
6353,6,5,1,0.331,0.455,0.4,0.4,0.4,0,0,1,3.4
6357,10,8,2,1000,0.824,0.812,0.812,0.8,1,1,1,4.8
6359,10,5,5,1000,0.471,0.438,0.438,0.4,2,2,2,4.0
6360,11,5,6,1000,0.5,0.467,0.467,0.429,1,1,1,3.9
6362,5,8,3,1000,0.467,0.429,0.429,0.385,1,1,1,3.1
6363,5,8,3,1000,0.533,0.5,0.5,0.462,1,1,1,4.0
6366,5,7,2,1000,0.727,0.7,0.7,0.7,2,1,0,4.9
6368,5,5,0,1000,0.8,0.778,0.778,0.778,0,0,1,3.635
6370,3,6,3,1000,0.25,0.273,0.273,0.273,2,2,1,2.7
6372,3,5,2,1000,0.3,0.333,0.333,0.333,1,1,1,2.8
6373,5,3,2,1000,0.3,0.333,0.333,0.333,1,1,1,3.0
6375,6,6,0,1000,0.889,0.875,0.875,0.875,0,0,0,4.5
6377,4,4,0,1000,0.857,0.833,0.833,0.833,0,0,0,5.0
6381,5,6,1,1000,0.333,0.25,0.25,0.25,0,0,1,3.0
6382,5,6,1,1000,0.444,0.375,0.375,0.375,0,1,1,2.6
6385,6,4,2,1000,0.333,0.25,0.25,0.25,1,1,1,3.4
6386,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,4.5
6387,5,4,1,1000,0.75,0.714,0.714,0.714,0,0,0,3.5
6390,4,8,4,0.255,0.167,0.091,0.091,0.091,2,1,1,2.5
6392,6,4,2,1000,0.2,0.111,0.111,0.111,1,0,1,2.7
6395,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,5.0
6397,4,4,0,1000,0.875,0.857,0.857,0.857,0,0,0,5.0
6402,4,6,2,0.312,0.364,0.3,0.3,0.3,1,0,1,3.6
6404,10,8,2,1000,0.812,0.8,0.8,0.8,2,1,0,5.0
6405,8,9,1,1000,0.938,0.933,0.933,0.933,0,0,0,4.0
6407,4,4,0,1000,0.9,0.889,0.889,0.889,1,0,0,4.7
6411,10,4,6,1000,0.25,0.2,0.2,0.2,3,1,2,2.7
6412,9,4,5,0.384,0.25,0.2,0.2,0.2,1,0,2,3.0
6417,8,7,1,1000,0.667,0.643,0.643,0.643,2,1,0,4.8
6419,7,6,1,1000,0.833,0.818,0.818,0.818,0,0,0,3.7
6420,3,8,5,1000,0.267,0.214,0.214,0.214,3,1,2,3.0
6421,8,3,5,0.222,0.231,0.167,0.167,0.167,1,0,2,3.8
6423,5,7,2,0.225,0.25,0.182,0.182,0.182,1,0,1,3.4
6424,4,7,3,0.381,0.25,0.182,0.182,0.182,0,1,2,3.5
6426,9,9,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.9
6429,7,5,2,1000,0.455,0.455,0.455,0.455,1,1,0,2.9
6432,9,5,4,1000,0.417,0.455,0.455,0.455,1,1,1,3.4
6434,9,7,2,1000,0.462,0.5,0.5,0.5,0,0,1,3.7
6443,7,7,0,1000,0.364,0.4,0.4,0.4,0,0,1,4.0
6444,6,7,1,1000,0.455,0.5,0.5,0.5,0,0,1,3.0
6447,6,7,1,1000,0.846,0.833,0.833,0.833,1,1,0,2.3
6448,6,6,0,1000,0.909,0.9,0.9,0.9,0,0,0,5.0
6452,6,5,1,1000,0.273,0.2,0.2,0.2,2,1,2,2.6
6454,8,6,2,1000,0.333,0.273,0.273,0.273,3,0,2,4.265
6458,5,4,1,1000,0.889,0.889,0.889,0.889,0,0,0,3.2
6460,5,7,2,1000,0.75,0.75,0.75,0.727,0,0,1,4.2
6463,7,4,3,0.255,0.167,0.167,0.167,0.182,1,0,1,3.0
6467,5,4,1,0.308,0.2,0.2,0.2,0.222,1,0,0,3.4
6468,7,7,0,1000,0.929,0.923,0.923,0.923,0,0,0,4.7
6469,7,7,0,1000,0.923,0.917,0.917,0.917,0,0,0,4.1
6470,6,6,0,1000,0.889,0.889,0.889,0.889,0,0,0,4.5
6471,7,6,1,1000,0.889,0.889,0.889,0.889,0,0,0,3.7
6477,5,5,0,1000,0.909,0.9,0.9,0.9,0,0,0,4.8
6478,5,6,1,1000,0.833,0.818,0.818,0.818,1,1,0,3.1
6480,4,3,1,1000,0.875,0.875,0.875,0.875,0,0,0,3.6
6488,9,9,0,1000,0.923,0.917,0.917,0.909,0,0,1,4.9
6489,9,12,3,1000,0.769,0.769,0.769,0.75,2,2,0,4.3
6491,6,12,6,0.375,0.154,0.154,0.154,0.167,3,3,1,2.0
6495,6,8,2,1000,0.769,0.75,0.75,0.75,0,0,1,4.4
6496,7,6,1,1000,0.917,0.909,0.909,0.909,0,0,0,3.7
6497,4,4,0,1000,0.875,0.857,0.857,0.833,0,0,0,4.5
6499,4,4,0,1000,0.75,0.714,0.714,0.667,0,0,1,2.5
6500,6,4,2,0.499,0.182,0.1,0.1,0.1,2,0,1,3.1
6506,3,6,3,1000,0.6,0.556,0.556,0.556,2,1,0,4.8
6508,6,6,0,1000,0.889,1,1,1,0,0,0,4.9
6510,6,3,3,1000,0.375,0.375,0.375,0.375,1,0,1,3.2
